Name,Location,Date,Review Title,Ratings,UID,Review Text
"
Morteza S,None,12 April 2017,Very special ,5,944C901CADAAD0433AE1C67D26C4850A,"It take about one day and I recommend to buy express ticket from your hotel also visit palavan beech and take the cable car to visit the island from the top we were in equris hotel and it was so comfortable ....
"
Suruchi J,New Delhi- India,11 April 2017,Lot of Fun rides,4,16213D354FE3D339DE958CF3D010BE8E,"I am a huge fan of extreme thrill rides . Hence The grey and red track roller coasters were the highest point of the trip for me. Few rides have special entries for solo riders which makes the access really fast . Even helps us to explore much more.Got to meet and greet the Madagascar and Shrey characters around 4 pm.Only thing missing was the time slots of the actors coming out for pictures.One will find pizza and fries for veg eating options .
"
951jjp,Singapore,11 April 2017,A Day of Fun,5,A51500ECFC5CE9CA4AB086EAF884A7E8,"A great day out with the family. Tickets a little expensive. Annual membership may be more worth it if you like going there frequently.
"
ratan m,Gurugram (Gurgaon)- India,11 April 2017,excellent trip of universal studio,5,67F087BFA0B90437760A0641FBB14D66,"i and my family spent whole day /001but it is not enough.i think minimum 2 days required for full view /001ride and show.An excellent entertainment for every aged people.not required to purchase ticket for every ride or show.full day ticket for all rides and show is available.i liked live theater show and vintage car ride most.there are many options for food.
"
Brenda M,Melbourne- Australia,11 April 2017,Enjoyable Day,5,2B3AD187A90C867D599E484B60B6B1DA,"We arrived just after opening/001 the crowd was small and we got through the gates in a timely manner. Waiting times were up to about 40minutes on some of the rides in the morning but in the afternoon waiting was about 10-15minutes. We were able to ride on most of the rides and we rode on a few more than once.
"
Roshif2015,Sri Lanka,11 April 2017,Great day out,4,E57A2D6AE324F04D09D90DFD5AC1159A,"Super outing for teenagers. We went on a weekday but there was still quite a crowd. However/001 everything works very efficiently. Would recommend getting the express pass. There is one for 30 dollars that lets you into the express queue once per ride and one for 50 dollars that lets you into the express queue unlimited times - for 20 dollars extra it is well worth it especially if you have kids who will want to go on one ride multiple times. The quality of food is adequate but not fantastic and quite expensive. Lockers are provided by each ride so you don't lose your valuables. On the whole a really nice experience. The taxi ride from city center costs around 20 dollars but there is also an MRT at Vivo city with a shuttle to universal.
"
Matiloe,Singapore- Singapore,11 April 2017,Nice but small,3,3BBA6C4F460D74C2070084933370F2B9,"Very crowded at weekend time/001 but as the park is small you can spend half a day only. Attractions are great and every age can find something that fits expectations/001 castle for the little ones and bigger rollercoaster for the adults. Nice moment.
"
Muhannadh T,None,11 April 2017,Amazing!,5,5C534EDDDD56856CA1D487A1B09D4D60,"Make sure you get there before 9am. Make sure you're the first in the queue. Gates open at 10am. Run to the Transformers ride. It's the best. After that complete all of the thrill rides around because after 11am the queues are about an hour long. Enjoy!
"
Kartika C,None,11 April 2017,Must visit in Singapore,4,D27D63320218D9B32A0D59BACFF41BE2,"Definitely family attractions that must visit in Singapore !!!/001 I've been there for many times and never get bored/001 really loves Transformers rides and mummy eventough sometimes needs to cueing for quite long. Others attractions are set up well and food stall just nearby. However/001 the souvenirs are quite expensive to get
"
83Marie,Perth- Australia,11 April 2017,Buy a 6 month pass at the gate for $99 adult and $89 child (under 12),4,802C8F2EC72C08BEC48151F81BA1C507,"I looked online at cheaper prices and even on their website found it hard to navigate took the risk of buying ticket from the gate and was surprised to find it was only $99 for unlimited entry/001 you then proceed through the gates and get your photo taken for your card. We found this great as we wanted a two day pass/001 which they don't sell and was expecting to pay a bit more.I read a few reviews saying you don't need two days... Maybe if you don't have kids and avoid those rides/001 personally we want to go in everything and had a 3 adults and two kids 14 & 11 and got there first thing and left at closing/001 happy we bought the pass because we did not go on everything.Went yesterday Monday quiet in morning and late evening/001 mid day busy.We saw people with the fast pass $50 extra/001 I assume will see it all on one day/001 skipped all the queues.Also single riders got to skip some queues. Also lockers have free 45-1 hr/001 then $4 an hour we locker skipped to save some money. Must try the caramel popcorn $8 yummy and the $4 corn dogs best I've tasted/001 otherwise food prices/gift shop similar to Australia . Also if you get a 6month pass you get 10 percent off anything bought in Universal studios/001 or use your MasterCard (we are using nab travel card no fees great check it out) I think the lady said over $50 also a 10 percent off! YES I LIKE TO SAVE WHERE I CAN :)!!
"
TravelbyLight,Pretoria- South Africa,11 April 2017,Commercial ,3,FC0C28154193E29F2F704E387D0768FA,"Okay/001 but too commercial for my liking. Expected more ""theme"" - though the theme concept is evident/001 everything seems to be ""ride oriented"".
"
Yasmin K,Tanzania,10 April 2017,A must see in Singapore,5,64BA605DDA441416AAD8F0BDEBC015E6,"A non stop entertainment for everyone. We spent the whole day and it was not enough. My favorite part was the live theater show/001 which was an excellent performance. Lots of rides/001 may shops for souvenirs/001 many options for food.
"
Mia R,None,10 April 2017,Not as massive as other theme parks,4,D92D26FE264EB83D930EFB3E40E08A7C,"The Transformers 3D ride is undoubtedly the best ride here and we managed to go on it twice! As soon as the park opened/001 we rushed to this ride first/001 and the queue became long in no time. The Shrek 4D was a fun experience too/001 but the Canopy Flyer in Jurassic Park area was probably the most disappointing as it got over just as it started and the queue was long. Although the park was crowded/001 the average waiting time for the major rides was about 20 minutes - which is decent when compared to Disneyland in Paris (with at least 40 minutes wait time). This is not as big as Disneyland though and by lunch time/001 we were done with the entire park and by 3 PM/001 we moved out to explore other parts of Sentosa. We went on a weekday and weekends may be more packed.
"
SilverfishPhoto,United Kingdom,10 April 2017,Great Theme park,5,F320FB2B1EBCC463A2A8CB31E920B299,"Great park /001 It's not Universal Orlando /001 and yes Orlando might have many more rides but I just love this park /001 Singaporean staff are amazing/001 clean /001 organised. compared to Universal Osaka japan/001 I would say heaven and earth /001/001 Osaka Universal waiting times 176 minutes to go on a ride /001 Universal Singapore between 20-40 min peek time for Express riders around 3-5 minutes at most /001 I have visit this park 4 days in a raw thats how cool it was . the Only park in the world that deserve 5 stars
"
K4rsty,Livingston- Scotland,10 April 2017,Obviously not as big as Florida but that's not necessarily a bad thing,5,F6FA883559B3E369797B737DBD227B9B,"There was more than enough to keep our family of four occupied for the day. We went early morning midweek and it's wasn't too busy. Roller coasters were good for afults and older children and plenty to keep the younger ones amused.Slightly confusing to get too as we had taken the cable car over to Sentosa. If you're using this option/001 you then need to get another cable car and the monorail to the park but not difficult to do and good fun.
"
Juzer R,None,9 April 2017,Awesome ,5,DF1B27F57B957376B092012D39399053,"Best ride Transformer 4DRoller coaster Best Many more rides better take fast pass/001 so you can fully enjoy all the rides.
"
Kyle M,Colorado Springs- Colorado,9 April 2017,I might be spoiled,3,BF0FFF76BE438F454DB27B93BBF02676,"I visited Universal Studios Singapore on a Monday/001 hoping there would not be much of a crowd. Instead/001 I discovered that everywhere in the park was very busy. I was only able to ride 3 rides in a 7 hour period/001 because I had to wait an average of an hour plus for the rides I did ride. I feel spoiled/001 because I am used to Universal Studios Orlando/001 which is a bigger park. The Singapore version felt like it was half the size and therefore/001 a little bit disappointing.
"
sachin k,Mumbai (Bombay)- India,9 April 2017,Full of fun and adventure,5,7F282621B7E48D293874D25A8FCE4D0B,"Best thing to do when you visit to Singapore. Enjoyed the goose bumps slides like HUMAN/001 CYLON and MUMMY rides. Best among all was the TRANSFORMER ride/001 it was one of kind experience. Also light camera & action ride is good to get interim of cinematography. Sad part was long ques and waiting time for each ride suggest to go for express pass to enjoy all the rides in time. keep watch on show timings do not miss the water show it was thrilling to watch entire action in front of your eyes. lot of dining options yet very limited choices for vegetarian.
"
tarungeorgej,Meerut- India,9 April 2017,good look but scary rides,3,69D034A9CBF8241E7F1B1F8EA9566982,"when we entered the studios we first went to Madagascar. It was exciting we have to board a boat and you will go inside a broken part of a ship inside there will be the robotic characters and then you will be out of the ship. then we went to a roller coaster when it climbs the track it will be slow but when it will go down it will be superfast it was a short ride. this studio is mostly made for kids and teenagers but be careful that some rides are a little scary.
"
Patricia L,None,9 April 2017,You don't need an express pass!,5,1A933DA0425695963CD7F8A63AF78639,"I seriously think that you don't need an express pass if you don't mind waiting for 45 min~ I love the concept where the whole themepark are filled with fans/001 water station/001 keep you hydrated and chill although the weather is really hot! Must try: human vs cylon/001 transformer/001 lights camera actions.. The fireworks on every Saturday not really impressive but worth staying till late night if you don't mind~
"
cashish11,Bengaluru- India,9 April 2017,Must do in Singapore,5,21340E15DB6C78393D725A13B9D965D4,"I had discounted Universal Studios in my first 3 visits to Singapore/001 assuming it's just movie sets. However/001 this time I did decide to go and was amazed by the quality of rides. Specifically/001 Transformers and Mummy experience is something you just can't miss!
"
Namihos,Singapore- Singapore,8 April 2017,Full of fun and adventure,5,052CA4F039EB2A4BF397B1B085BD360C,"Have visited here twice. And I must say each time I was so impressed.Some tricks you may wanna consider before going:Go on weekdays. Weekends are hell crowded and the queue time is about 120 min for each ride especially in the morning. You can simply buy the express pass/001 still facing lines but shorter.Be there at 10 AM to get the most out of it.Plan your day ahead/001 prioritize the rides you want to do the most as you will have short of time. My suggestions are Transformers/001 roller coaster (Cylon and Human)/001 Revenge of the Mummy/001 Jurassic Park Rapids adventure. You can simply forget about Madagascar and Shrek 4D if you do not have enough time. But if you looking for something a bit relaxing/001 go for them.There are several shows during the day/001 not all are good but worth watching if you have time.The queues will be shorter in the evening. We got the chance to ride Cylon 3 times and Revenge of the Mummy 2. Food is of ver low quality and pricey! (I am not sure if eating will be a good idea at all before riding the high-speed rides!) Anyhow/001 that is the only thing you get to eat there. You can take some chocolate or granola bars or try some ice cream there (Ben & Jerry`s at Far Far Away) and then later eat dinner in Sentosa. (Chillis restaurant and some local food nearby). All the rides will be closed at 7 PM.Enjoy and have lots of fun.
"
Tish Z,Rochester- New York- United States,8 April 2017,Mostly for kids,3,DCB8CB332E816F956B6D7A8FE0DC3D41,"We went with a group of friends 20-30s and had a good time with them but the park is definitely more for children. There are a couple extreme rides like Human/001 but with relatively long waits (40 min and it was a slowish hot day). Transformers was my favorite with 3D glasses and special effects but makes many people feel sick.
"
ThaddeusLoveTravel,Singapore- Singapore,8 April 2017,The Greatest Adventure On The Movies,5,4893B8033E3EADE6A3396015B6020684,"It was an awesome trip and the place feels like Hollywood ! The price of the things there are although pricey ...
"
thangdo7,Vietnam,8 April 2017,The excellent place beautiful and not expensive,4,3DB00363905B428DC6747779A2E78DE6,"Your service is so good/001 staff is quite friendly/001 helpful and he speak English well.We have visited Gardens by the Bay and it surrounding.
"
Tez K,None,8 April 2017,Brilliant!,5,BCF4A5A64009F27AEC4084F223987B13,"We are a young family of 6 and have visited a number of parks across Asia and this was by far our best experience. The park is smaller than Universal Osaka and whilst Disney HK is magical this park is very well organized. Our longest queue was 40 mins which is unheard of at this type of park. We had a brilliant day!
"
Gas-O89,None,8 April 2017,A fun small park with poor maintanence,3,2534F18499E59D970A5131027E5D5B11,"My partner and I have visited many other Universal Studios parks around the world and wanted to give this one a go while on our honeymoon. The park itself is surprisingly small and most of the themed lands merge in to one another. The ride selection was okay for a thrill seeker/001 but might be less so for young families. Most of the rides during our visit were open with the odd ride down for renovations which is completely understandable. One thing that was really noticeable though/001 especially when comparing the park to its US equivalents was that the park was poorly maintained. Most of the rides paint jobs were flaky and the theming and props looked like they had been through a hurricane. I really wasn't expecting this from such a new park and for me/001 it really showed the low level of commitment to maintain elements when comparing it to a Disney theme park.Would I come here again? Probably not. But if you're not really fussed about how a park is kept/001 and want a small handful of thrilling rides/001 go for it.
"
sjones2370,Chiltern- Australia,8 April 2017,"Very ""touristy""",4,7022255937B8FE84717B675FF63AE950,"Definitely catering to the tourist crowd. Was very impressed that all the que's for rides had ceiling fans to combat the heat. The lines were not that long/001 either (max wait time 40min) Blown away by Anient Egypt...my favourite part of the whole park. Very clean/001 lots of seats and shady places to sit.
"
ManojDivya,Bangalore,8 April 2017,Loved it! Had lots of fun with family ,5,0A452D92E10B01787A9E3AF2542AE45B,"A great place to spend one full day and evening! Have a lot of amusement activities for all ages. The tickets allows unlimited entry for all the rides and shows. Spend some time researching the rides and shows that one likes before reaching/001 as some may have long queues. We went there on a weekday and found that the queues were empty in the evening to leisurely enjoy the place. Must visit in Singapore.
"
tobyr631,Singapore,8 April 2017,Friday Family Day,4,BD6A32149CCCAD63CC4C843F6C57302C,"Fun day out for all the family. Tips - don't go on weekend or public holiday/001 get there early & purchase priority / express pass.
"
Shah512,Hyderabad- India,7 April 2017,Must visit,5,DABE28712805213506597EDEAF013171,"Hell lot to walk.Gear up comfortably. Carry abundant snacks with you. A must pack is the selfie stick.It can rain any moment in Singapore/001 do not forget to carry an umbrella or raincoat. In case of rain/001 all the attractions are temporarily withdrawn for the safety of the visitors. So please do have the time margin in mind. Do not pack your schedule.Arrive by 10.00 am to experience the most of it. Universal is best to be visited on a weekday to avoid the rush. Even on a weekday/001 buy an express pass. Depending on your group/001 you can plan your visit. More time spent on kids activities if with kids. Must visits: Battlestar Galactica Human & Cylon Accelerator Transformers Jurassic park rapids adventure (wet ride) Live water show (water world)Madagascar/001 Shrek & Puss in the boots are very well planned. Even for an adult it is a relaxing experience.Live shows keep happening at various times. Plan as you please.After each ride/001 you exit at a store. Do not forget to pick goodies.The major rides need you to place your stuff in lockers. In case you are more of an adventure person/001 can select multiple entry pass.
"
Nadine S,None,7 April 2017,A day of fun and excitement.,5,16665CB32B7D74BACCAABA2CCC445733,"Roller coasters/001 shows and souvenirs. It is worth getting the express wrist band if you don't like waiting in long queues (there are still queues/001 just much shorter)
"
annodyalud,Panabo City- Philippines,7 April 2017,Memories kept in our hearts,5,ECB2F88DC3A47BC554EA3EEBDB81D26C,"The experience in USS is moment to be cherished with my family we were 6 adults and 1 child. Even though It was raining when we went there/001but it didn't stop us in enjoying the different zones.. each zone makes as feel like we are in a story book that we used to read when we are kids. Memories in USS will be cherished in our hearts.
"
Coight69,Victoria- Australia,7 April 2017,Loved it  my whole family loved it!,5,B1D1188DC84917697D474361731657EA,"This is a great park with plenty to do. My 18 month old was kept busy all day. The 2 roller coasters are incredible and I couldn't get enough of them. Good mix of thrill rides and family rides and the theming is great. Much better than any of the pathetic theme parks we have here in Australia.
"
Dan2929,Singapore- Singapore,7 April 2017,Nice place,5,4FB3AEA4C12B12736D3D76618032253F,"It's my 1st time here. This is magnificent! Everything is so well placed and we enjoyed so much! Unfortunately/001 due to the rain/001 we did not continue or complete the tour here. Hope will have chance to visit again.
"
A TripAdvisor Member,None,7 April 2017,Sentosa universal Singapore ,3,None,"This was a nicely done park for its themes. Maybe I'm getting a bit older and have seen it and done it before. The roller coasters looked pretty insane but didn't go on because I felt a bit unwell. Food was the usual theme park food: terrible fast food and soft drinks or water. Shops were so highly priced I didn't bother to buy anything-usual theme park though. I didn't feel it was anything that amazing/001 just another theme park! I've heard queues are bad on the weekend/001 I went during the week and they weren't bad. Like 10mins waiting for transformers ride.
"
ankeet_sinha,Nairobi- Kenya,7 April 2017,Underwhelming but express pass is a must,4,E4DF5E77910752ED812205020AC79581,"I have been to Disneyland Paris and now Universal Studios Singapore and must say it pales in comparison to Disneyland Paris. Not much to do if you are with young kids but it is not a bad place by any means.Couple of things - Get lots of water as I had heard you get water but not once did I find a spot. We bought a long sipper due to which we could get an liquid refilled at no charge as long as we had that sipper. Also/001 get a hat and raincoat since the weather is fickle. Also please get an express pass as it will save loads of time and enable you to do most rides. Since we had planned to go to the SEA aquarium/001 we left at 3 pm from there otherwise we would have done all rides. You also have the option of re entry on the same day as they stamp you before you leave. You also get baby prams on rent for SGD 15 which is a bit steep but it serves the purpose.The gift shop at the start is also quite decent/001 not as many options as Disney but you can get lot of stuff nevertheless. You can buy and they give you the option of picking it from a drop off point so use that option to avoid carrying luggage.Now for the park - it is shaped like a big circle. You can start from the left which is Madagascar and take the water ride as well as get yourself clicked with the cast of Madagascar and do the merry go round if you have a child (this is something which was easier to do as compared with Disney). Then you go to Far Far Away or the land of Shrek where you can do the Shrek 4D ride and the Puss in Boots Adventure Ride. While the Shrek 4D takes almsot an hour/001 it is not as impressive so avoid if you are short on time. Do the Puss in Boots ride though as it is different and quite good.Then move to Jurassic park for the roundabouts/001 the water adventure and the roller coaster - all of which are good. After that you go to the land of Pharaohs/001 Egypt which has a roller coaster and an adventure ride.The to the transformer section where you can do the really scary roller coaster and the Transformers 7D ride which is basically the best ride in the park. This is a must. Avoid getting clicked by the photographers who charge a bomb for their photos but if you must then there is a parade at 3 pm which is in the Sesame street section which is after the transformers section and there you can get yourself clicked and later on printed as well. The Sesame Street portion has diners and is covered with a skylight so you can relax there.A suggestion here is that get the map via google/001 explore all rides on youtube and then see which ones you want to do and do them first when you get there This will save time alongwith the Express pass which reduces waiting time by 30 mins. Beware though that some rides are not covered under express pass so waiting is a must for them.Have fun but if you have been to Disneyland Paris then dont expect it to be at the same level.
"
D B,Brisbane- Australia,7 April 2017,A fun family day,4,5A7AAD07FD36A57F9323964803E5D0F3,"Our family (kids 3/001 9/001 11) spent most of the day at universal. We made sure we were there pretty much as it opened. The crowds built up as the day went on but ok early December it wasn't too busy. It was hot but not uncomfortably so. There were some line ups. The longest was probably 20 minutes so ok. Food/001 as you expect/001 wasn't cheap but ok.The kids all had a great day. By about 4pm we had done enough though.We took​ a stroller for the three year old and were very thankful that we did. Lots of walking for little legs.We had a few shots of rain so were glad of our rain ponchos.We had to do a bit of splitting up to keep all ages happy.Older kids loved the Shrek roller coaster best.
"
Sunita A,Secunderabad- India,6 April 2017,Most enjoyable!,5,2AFF056A2B121F680DC7E1EDA9285F32,"It's a slice of America in the East! Expect long lines at the entrance/001 but beyond that/001 each zone had wait time warnings that gave a heads up if it would take a long time to get in. Plenty of food and entertainment/001 paradise for kids. Appropriate signages for topsy-turvy rides if you feel you want to keep your lunch down! The Egyptian mummy ride is awesome!
"
Pr4sh4nt,Lucknow- India,6 April 2017,A day well spent!,5,2BA59611CDE22ACCF637223A8EB57B96,"I would recommend people to buy express tickets or take the Single entry wherever possible! The place has so much to offer you can just spend the whole day and still not be done with all the rides.
"
Fahad A,Emirate of Dubai- United Arab Emirates,6 April 2017,Worth going,2,6194BBB6F551F71B4353A019527EE4CD,"There are long cues if u can afford to buy express tickets its worth it or else stand in a long cues for more than 30mins
"
alfredc466,Kota Kinabalu- Malaysia,6 April 2017,A great Theme park befits for a memorable visit at Universal.,5,A59E5F2BA06ADDF0E63F2E58892A4C8D,"Indeed a great and wonderful place to visit for great fun and memorable moments.Lots of interesting things to do and see. The activities there can last the whole day without you knowing/001 till you feel the tired legs after venturing through the many theme park areas. Only set back/001 expect big crowds and mass human jams when going for the rides especially on weekends...
"
mimipie2015,Sydney- Australia,6 April 2017,GOOD family fun!,4,E9735DDE69BD031E73D6236F96C1C6FB,"Our young family enjoyed the studios a lot. It's such an easy trip from the city ($12 cab) Here are a few tips. Midweek crowds are much more manageable. Try to avoid the weekend crush. The express pass is a MUST with young kids. Even on a moderately busy day/001 the queues were from 30mins to 1.5hrs for the Transformers ride (which was excellent). The pass is not cheap/001 but it allows you to bypass the queues almost entirely. In the hot weather/001 this makes a huge difference to the day's enjoyment. We managed to go on all the rides we wanted (12 of them) and left with smiles. The pass is cheaper off-peak (early in morning/001 or after lunch) and can be bought in many places around the park. Bring spare clothes for little ones (some rides are wet/001 and there is a small water fountain play area). You can fill up water bottles around the place. The locker system is an annoyance for some of the larger roller coasters. You have to check your bags before you ride. On busy days there is a locker queue. It's free for 2.5 hours so it might be an idea to check your bags and do the two largest rollercoasters first (Sci Fi world and Mummy World).
"
QueenBiancaofDiamond,Adelaide- Australia,6 April 2017,Universal was a good day out,4,D8C7167F46274F87226F75295E7DACC8,"The highlight for me and my family was the Sesame Street Breakfast. This was definitely 5*!To enter Universal before it officially opens was an amazing feeling. We then went to breakfast where Cookie Monster led my youngest child to the buffet. The breakfast experience was amazing. The sesame street characters took their time with all groups and their staff assisted in taking photos for us. An amazing experience.After breakfast/001 Universal officially opened so we started to explore. My children's favourite ride was the Elmo one. Universal was fine but I expected more. I've been to Disneyland a few times and felt that Disneyland was run much better than this Universal. They could do so much more. It was a good day out but I wouldn't rush back to Universal Singapore
"
jerrybhatia,None,5 April 2017,Exceptionally good,5,ED19CB39336503A2A2ABA1349088F5E1,"Try reaching there by 9 am and take transformer ride as the first ride..that is the best ride and has a lot of waiting period....keep map in hand and one can figure out the other sections as well.....a lot of activities are present and it's difficult to elaborate all here... Must visit if you are in Singapore..
"
tjjohn,Meerut,5 April 2017,Interesting disorganized and an over crowded adventure park,3,EA8271F8B12372C87BFE650BE4AD3B56,"The park has interesting themes and exciting rides but the surging crowds was a put off. We spent about five hours here and could do just three events that lasted a total time of about 30 Mins.The rest was spent on standing in a queue awaiting our turn and searching for items of interest and eating in a restaurant. The Jurassic park theme was pretty good but the ride lasted just 6 minutes after a wait period of about 50 plus minutes. Madagascar also was good but fortunately the wait period was shorter. The question of whether the visit is worth the price is difficult to answer. All the themes are good. There are some that interests kids and some for teens and others for adults. Re- organizing the park with detailed information on the various themes and some brief summary of what can be seen or experienced plus a map of the park with directions and sign boards etc. and instructions would go a long way to help visitors to manage their time in the best possible manner inside the park/001 If these are already available they are obviously not available to every one. I was searching for the official website of Universal Studios for such information but could not find one. I could get only information provided by third party tour operators for this attraction.Paying extra for an express ticket to jump the queue was an option I was not very keen on. One jumps the queue encroaching the time from the standard ticket holder's time there by raising his/her time in the queue.An absorbing subject for a debate in ethics.
"
moonflower59,Gosford- Australia,5 April 2017,Exceeded Expectations,5,2F8B3B9C614B255583F1103983C5D16F,"Arrive at opening and get your tickets online to get best value. We went mid week and had no queues until lunch time. The afternoon was ok but top experiences had 30-60 minutes lines. Even the oldies loved the Mummy and Battlestar Galactica....not too scary! Lots of food outlets around but don't expect too many bargains.
"
Faiyaz C,None,5 April 2017,A fun experience!,5,0172C696A958ACBCDFA7AC57C64C1972,"Awesome time there. Takes you back in your younger days. Make sure you go early and spend enough time there. You do not want to miss the shows. The line gets quite long towards the end of the day.
"

Name , Location , Date , Review Title , Ratings , UID ," Review Text
"
Shanza H,None,5 April 2017,One of a kind ,5,A2B9C7E54858C5070ED8E2BCECA3CA23,"I thoroughly enjoyed this theme park. They have all the rides an amusement park needs. Great place to go with family and friends. Good for all ages. Though/001 for most of the rides we have to wait for 30 minutes/001 minimum. It's better to buy the fast pass/001 it made my trip more enjoyable.
"
A TripAdvisor Member,None,5 April 2017,Fun getaway with kids,5,None,"Shouldn't miss the rides/001 and the foods. Queues are terrible but it's all worth it. Roller coaster and transformer are the best for me. Kids and adults will love the park itself
"
Ekta K,None,5 April 2017,wonderful adventure park,5,DBAC49AE90C556AE7912CB4225824584,"wonderful adventure park to spend an entire day /001 although the place is crowded/001 yet it is worth the day /001transformers and mummy returns is a must experience ride. shrek is a lil boring.roller coaster takes you to another world/001 gives you an adrenaline rush altogether.
"
AIMEE127,Newcastle upon Tyne- United Kingdom,5 April 2017,Loved it ,5,C2FA594544C755A28769B8E68BC77D32,"So much fun! Get there early to avoid big lines Felt like a pair of big kids the whole time we were there!
"
Nikica M,Split-Dalmatia County- Croatia,4 April 2017,Funny place,4,02505E3C7EC785FCC3453E1235048083,"Intresting place to visit/001 especially if you are with kids. My recomendation is not to skip WaterWorld and Transformers. Quality of the food could and should be better. Maybe is ok for asian people/001 but for me who don't like asian food so much it is not good. I refuse to eat and wait to go outside to find some good place to eat. Ah/001 almost forget. Marlin Monroe perfomane was excellent/001 I like it so much.
"
Ilze M,Cape Town Central- South Africa,4 April 2017,Must do!,5,7DE61B623520427A1EEB19E2662EFCBC,"You cannot visit Singapore without going to Universal. The rides is amazing and there is something for everyone. We took our 2 year old and there is rides that he could do as well.
"
Charlotte S,Geneva- Switzerland,4 April 2017,Bad Experience to hard place,1,5DB2827D324FDED46ABB8883AE1F9AD5,"If you like to wait many hours with a very hot heat temperature too hot ...Very hard experience for usFor each attraction you queue on average Minimum 45 min and up to 2 hrs for an attraction that lasts only 1 to 4 minutes !!Lots of customers and park poorly managedThe staff not professional and not friendly10% of staff speak English
"
vigindian,Singapore- Singapore,4 April 2017,Excellent,5,61C87F309DE9CB066EA4B29022B2D7CA,"Pros:Many rides available.Transformers is the best ride (must visit)/001 according to me.1 full day can be spent inside.Many mascots in different locations at different times of the day.Cons:Anything sold inside is costly.Suggestions:Umbrella or hat must on a sunny day. I'd suggest to buy them in the city (7-eleven) as it's costly inside.
"
217arihantj,None,3 April 2017,Awesome Adventure Park,5,1882D82FF8C12D05E397099F347035B9,"I HAve Never Been Into this type of adventure park/001 All The Rides Are Awesome and have there own enjoyment. They have all types of rides from Kids to Adult. This is the best place for age group people
"
Melb0urne13,Melbourne- Australia,3 April 2017,Worth the experience,3,01735D6AF52F93FD78FDCB230C4FAF1D,"Spent the day at Universal and was put off straight away once we entered and went to go on the first ride/001 the guy at the entrance indicated that unsecured items should be put into lockers that were provided (which is fair enough)/001 however every locker we went to store our goods were sold out/001 we then had to find someone that represented the park to give us direction (good luck with that)/001 we eventually found two gents who were more than happy to help/001 they suggested to go back out and use the lockers situated just outside of the entrance/001 we found the lockers/001 then had trouble with inserting cash (again no one around to assist)/001 eventually had success on the last go/001 with all this we had missed an hour and a half/001 not to mention lining up at the que to get in again/001 by the way it costs 15 dollars for a small locker outside of the park opposed to 20 dollars max inside of the park. After the initial frustrating moments we went on the first ride (battle star Galactica) which took nearly 2 hours to get through/001 I did put this down to the lack of organisation when we eventually reached the ride/001 there was way too much delay in getting people off and on (the rest of the rides were super organised)/001 I understand the safety component/001 however this was due/001 in my opinion/001 poor team work (besides the ride was average). after this ride we went nearly all the major rides (I think a few people have mentioned after lunch)/001 which did not take over 30 minutes to get on (transformers 15 mins after lunch)/001 and found the organisation between these teams excellent. We have been to Universal in LA/001Knotsberry Farm in Anaheim/001 Movie world and Dreamword/001 in Queensland/001 although you can not compare these to Singapore (which is overall expensive)/001 although comparing prices for entry and food/001 fairly much the same across the board. As we were first timers here/001 I would suggest cater for the whole day here and don't forget to get your tickets from the MRT for 4 dollars each return/001 this is situated on the third floor of the Vivo centre. Best attraction for us was Transformers.
"
Debra B,Doha- Qatar,3 April 2017,Fun Day,4,F0CD8821614D32C323564E395A3BDD43,"Easy online booking/001 organised and clean park/001 can re-enter if you want to eat elsewhere/001 didn't need express pass midweek/001 Shrek ride disappointing/001 Transformers brilliant. Well worth a visit.
"
SandraZGG,Zaragoza- Spain,3 April 2017,Halloween experience,4,8897BA52518CBE5110187AB6327A5C24,"I went to Universal Studios Singapore in Halloween/001 where there were special horror attractions/001 and it was very funny and frightening. I recomment to buy an express pass due to the long queues/001 otherwise you will lose a lot of time!
"
Prasanth P,None,2 April 2017,Superb experience!!!!,5,9D80A7F34C3B2D273884F83862BEE5C4,"We really enjoyed uss. The theme park is well constructed and well maintained. The rides are awesome. Main attractions are transformers/001 mummy returns/001 shrek. Try to go on weekdays.
"
Dystryer,Santiago- Chile,2 April 2017,Good visit for a trip of more than 5 days to Singapore,4,30386CE5484FF549D8ADFD7F8092E02E,"This park is really near and accessible from the city center. It´s smaller and cheaper than the other Universal Studios around the world. If you have an express pass you can do it in less than a day.
"
Tawha A,Lahore ,2 April 2017,First time to Universal Studios,3,7E85463F12906B7294DDCB70A5D37E0B,"Below is my experience:Cons1. Best for kids.2. Too crowded and long queues. Better go on weekdays.3. Expensive ticket.4. OverratedPros1. Lots of rides. All sort of rides for everyone.2. Plenty of places to eat around.3. Clean and easy to go. Get to Vivo City by MRT (Harbour Front) and then take Sentosa Express.
"
A TripAdvisor Member,None,2 April 2017,USS,3,None,"when you're a first time traveler and haven't been to any countries like japan sure you will love USS✌
"
Calmday,Perth- Australia,2 April 2017,Time for an update.,3,35377EC4D2EFF791385B2449FC8E883C,"Universal Singapore is still very good but age is starting to show on some of the attractions. The same attractions that are there year after year. Universal might consider changing out some of the rids and attractions with something new. With all of that said. It's still definitely worth going if you find yourself in Singapore with kids. If you can afford to spend a little more/001 the express pass is worth it.
"
